timestamp,channel,chaincode,mode,functionName,targetFunctionTps,totalTargetTps,achievedTps,submittedTps,endToEndAchievedTps,endToEndSubmittedTps,loadElapsedSec,wallElapsedSec,drainElapsedSec,avgLatencyMs,minLatencyMs,maxLatencyMs,p95LatencyMs,successRatePct,failureRatePct,success,failure,queued,skipped,learnedConflictKeys,conflictKeys,reward,lastError
2026-07-18T07:24:24.167Z,agrochannel1707,coffee_9,conflict-identification,purchasePacket,20,20,4.051248290879627,4.152529498151618,0,0,19.747,0,0,0,0,0,0,50,50,40,40,0,0,3,purchasePacket:packet; purchasePacket:participant:consumers; purchasePacket:participant:retailers,4.051248290879627,purchasePacket consumers/User1: Commit of transaction aae0b9902590906d3ba625d4efa2bc4a419b3b3d2d9b4f9d461bb96734f220ab failed on peer peer0.consumers.example.com:10051 with status MVCC_READ_CONFLICT
2026-07-18T07:33:32.541Z,agrochannel1707,coffee_9,conflict-identification,testCoffee,20,20,1.8999050047497623,1.99990000499975,0,0,20.001,0,0,0,0,0,0,44.73684210526316,55.26315789473685,17,21,0,0,3,testCoffee:lot; testCoffee:participant:aggregators; testCoffee:participant:farmers,-8.62641078472393,testCoffee aggregators/User1: Commit of transaction 72a203f7beac1eb3763088adf90fc83cb422dabbdb274e2610e622a334b818e9 failed on peer peer0.aggregators.example.com:8051 with status MVCC_READ_CONFLICT
2026-07-18T07:37:42.599Z,agrochannel1707,coffee_9,conflict-identification,testCoffee,20,20,1.5999200039997998,1.6999150042497875,0,0,20.001,0,0,0,0,0,0,93.75,6.25,30,2,0,0,2,testCoffee:participant:aggregators; testCoffee:participant:farmers,85.0999200039998,testCoffee aggregators/User1: Event strategy not satisfied within the timeout period of 30 seconds. No response received from peers:  peer0.aggregators.example.com:8051
2026-07-18T07:44:47.817Z,agrochannel1707,coffee_9,conflict-identification,submitProduce,20,20,0.29974521656591896,0.3996602887545586,0,0,20.017,0,0,0,0,0,0,16.666666666666664,83.33333333333334,1,5,0,0,1,submitProduce:participant:farmers,-66.36692145010076,submitProduce farmers/User1: Commit of transaction 28fe3312821444e372b78f1e5c52e7ce817b3f5a3c8ed6e6aac7fc860c0a371e failed on peer peer0.farmers.example.com:7051 with status MVCC_READ_CONFLICT
2026-07-18T07:46:42.399Z,agrochannel1707,coffee_9,conflict-identification,submitProduce,20,20,1.299090636554412,1.399020685520136,0,0,20.014,0,0,0,0,0,0,42.30769230769231,57.692307692307686,11,15,0,0,1,submitProduce:participant:aggregators,-44.08552474806097,submitProduce farmers/User1: Event strategy not satisfied within the timeout period of 30 seconds. No response received from peers:  peer0.farmers.example.com:7051
2026-07-18T07:47:52.173Z,agrochannel1707,coffee_9,conflict-identification,testCoffee,20,20,1.0005002501250626,1.1005502751375689,0,0,19.99,0,0,0,0,0,0,40,60,8,12,0,0,1,testCoffee:lot,-18.999499749874936,testCoffee aggregators/User1: Commit of transaction 8781787d25b1b23a32ce818db3c930c954a33375d42ab10d0c75324bef6fc368 failed on peer peer0.aggregators.example.com:8051 with status MVCC_READ_CONFLICT
2026-07-18T07:49:55.548Z,agrochannel1707,coffee_9,conflict-identification,makeOffer,20,20,2.3992802159352196,2.49925022493252,0,0,20.006,0,0,0,0,0,0,45.83333333333333,54.166666666666664,22,26,0,0,1,makeOffer:lot,-5.934053117398115,makeOffer retailers/User4: Commit of transaction 2927583cc0b37fdc3001a1ac0972d3379ba9c20e868affe0fc06c6619e801f20 failed on peer peer0.retailers.example.com:9051 with status MVCC_READ_CONFLICT
2026-07-18T07:51:55.128Z,agrochannel1707,coffee_9,conflict-identification,makeOffer,20,20,2,2.1,0,0,20,0,0,0,0,0,0,92.5,7.5,37,3,0,0,0,,81,makeOffer retailers/User2: Event strategy not satisfied within the timeout period of 30 seconds. No response received from peers:  peer0.retailers.example.com:9051
2026-07-18T07:53:39.904Z,agrochannel1707,coffee_9,conflict-identification,acceptOffer,20,20,2.8498575071246437,2.8498575071246437,0,0,20.001,0,0,0,0,0,0,26.31578947368421,73.68421052631578,15,42,0,0,1,acceptOffer:lot,-44.51856354550693,"acceptOffer farmers/User1: No valid responses from any peers. Errors:
    peer=peer0.consumers.example.com:10051, status=500, message=❌ Only APPROVED lots can be sold. Current status is 'SOLD'"
2026-07-18T07:54:26.743Z,agrochannel1707,coffee_9,conflict-identification,acceptOffer,20,20,0.999550202408916,1.0995052226498077,0,0,20.009,0,0,0,0,0,0,50,50,10,10,0,0,1,acceptOffer:participant:retailers,0.9995502024089191,acceptOffer farmers/User1: Commit of transaction 4ff9f4bf56077daee1b1ae872516cbb669e63cf20c04d9736ac3d20e84d69d30 failed on peer peer0.farmers.example.com:7051 with status MVCC_READ_CONFLICT
